"","month","hour","temp","prec","windV","windD","Humid","vaporP","dewpoint","localP","seelevelP","sunhr","insolation","totalcloud","mid_low_cloud","visibility","Min_cloudheight","groundC","groundtemp"
"5836",9,4,20.7,NA,1.3,50,82,20,17.5,1004,1014,NA,NA,6,0,NA,1200,NA,20.6
"5837",9,5,20.5,NA,1.7,20,84,20.1,17.6,1004.4,1014.4,NA,NA,6,2,10,1200,NA,20.4
"5838",9,6,20.5,NA,1.8,50,83,20,17.5,1004.9,1014.9,NA,NA,6,2,10,1200,NA,20.7
"5839",9,7,20.7,NA,1.8,50,82,20,17.5,1005.1,1015.1,0,0.07,8,0,NA,1200,NA,21.3
"5840",9,8,21.5,NA,2.1,50,76,19.4,17,1005.3,1015.2,0,0.3,8,0,NA,1300,NA,22.4
"5841",9,9,22.7,NA,1.9,70,70,19.2,16.9,1005.5,1015.4,0.1,0.66,5,0,NA,1300,0,25.2
"5842",9,10,24.8,NA,1.9,90,61,19,16.7,1005.5,1015.3,1,1.5,4,0,NA,1300,NA,30.8
"5843",9,11,26.2,NA,1,70,59,20,17.5,1005.1,1014.9,1,2.14,3,3,10,1300,NA,34.6
"5844",9,12,27.6,NA,1.5,270,55,20.2,17.7,1004.1,1013.8,1,2.11,4,4,10,1400,NA,35.2
"5845",9,13,29.1,NA,1.7,290,53,21.3,18.5,1003.4,1013,1,2.36,5,5,10,1400,NA,38.7
"5846",9,14,29.1,NA,2.5,290,54,21.7,18.8,1002.7,1012.3,0.9,2.19,7,7,10,1400,NA,36.8
"5847",9,15,28.3,NA,1.4,20,55,21,18.3,1002.3,1011.9,0.4,0.8,7,7,10,1800,0,31.5
"5848",9,16,28.4,NA,2.3,250,55,21.2,18.4,1002.3,1011.9,0.2,0.58,8,8,10,1800,NA,31.2
"5849",9,17,28.2,NA,2.3,340,58,22.1,19.1,1002.5,1012.2,0.4,0.59,8,8,10,1600,NA,29.3
"5850",9,18,26.7,NA,4.5,230,65,22.7,19.5,1002.7,1012.4,0.2,0.24,7,7,8,1200,NA,27.2
"5851",9,19,25.4,1,1.7,70,82,26.4,22,1003.3,1013.1,0,0.06,9,9,8,1200,NA,25.2
"5852",9,20,24.1,0.5,1.3,200,87,26,21.7,1003.6,1013.4,0,0,10,7,8,700,NA,24.7
"5853",9,21,23.7,0,1,290,82,24,20.4,1003.8,1013.6,NA,NA,7,7,10,1200,1,24.3
"5854",9,22,23.3,NA,0.6,360,84,24,20.4,1004,1013.8,NA,NA,NA,NA,NA,NA,NA,23.3
"5855",9,23,22.9,NA,0.8,20,87,24.3,20.6,1004.5,1014.3,NA,NA,NA,NA,NA,NA,NA,22.7
"5856",9,0,22.5,NA,1.5,50,88,24,20.4,1004.3,1014.2,NA,NA,7,1,32,1100,NA,22.3
"5857",9,1,22.3,NA,2.2,50,87,23.4,20,1004,1013.9,NA,NA,NA,NA,NA,NA,NA,22
"5858",9,2,22.2,NA,1.9,70,81,21.6,18.7,1003.9,1013.8,NA,NA,NA,NA,NA,NA,NA,21.5
"5859",9,3,21.8,NA,2.4,70,79,20.5,17.9,1003.7,1013.6,NA,NA,4,0,NA,1400,1,21
"5860",9,4,21.4,NA,2.4,70,80,20.2,17.7,1003.5,1013.4,NA,NA,7,0,NA,1500,NA,20.8
"5861",9,5,21.3,NA,2.6,70,80,20.2,17.7,1003.8,1013.7,NA,NA,7,0,NA,1500,NA,20.6
"5862",9,6,21.1,NA,2.6,50,79,19.7,17.3,1004.1,1014,NA,NA,8,0,NA,1600,NA,20.4
"5863",9,7,21.1,NA,2.4,70,78,19.5,17.1,1004.5,1014.4,0,0.04,10,3,12,2000,NA,20.8
"5864",9,8,21.6,NA,2.7,70,76,19.5,17.1,1004,1013.9,0,0.23,10,10,35,1800,NA,21.9
"5865",9,9,22.6,NA,2.6,70,72,19.6,17.2,1004.3,1014.2,0.3,0.62,9,3,30,1800,1,24.5
"5866",9,10,24.3,NA,2.3,70,66,20,17.5,1004.1,1013.9,0.5,1.26,8,4,30,1800,NA,28.6
"5867",9,11,24.6,NA,2.6,70,68,20.9,18.2,1003.6,1013.3,0.3,1.27,8,5,10,2000,NA,28.2
"5868",9,12,25.7,NA,1.6,140,61,20.1,17.6,1003.1,1012.9,0.3,1.41,7,5,30,2000,NA,31.4
"5869",9,13,27.2,NA,3.1,70,54,19.4,17,1002.2,1011.9,1,2.49,7,4,30,2000,NA,34.3
"5870",9,14,27.3,NA,3.5,70,54,19.5,17.1,1001.4,1011.1,0.2,1.65,10,2,10,2000,NA,32
"5871",9,15,27,NA,2.6,110,56,19.9,17.4,1001.1,1010.8,0,0.87,10,4,10,2000,1,29.2
"5872",9,16,26.1,0,1.7,90,58,19.5,17.1,1001.3,1011,0,0.43,10,6,10,2000,NA,26.7
"5873",9,17,25.6,0,2.9,160,62,20.2,17.7,1001.3,1011.1,0,0.23,10,4,10,2000,NA,25.3
"5874",9,18,25,NA,2.2,160,65,20.5,17.9,1000.7,1010.5,0,0.17,10,4,10,2000,NA,24.5
"5875",9,19,23.9,0.5,2.4,110,71,21,18.3,1000.2,1009.9,0,0,10,4,10,1800,NA,23
"5876",9,20,23.1,0,2.1,70,81,22.8,19.6,999.9,1009.7,0,0,10,5,10,2000,NA,22.7
"5877",9,21,22.3,0.5,2.3,70,85,22.8,19.6,999.8,1009.6,NA,NA,10,5,10,2000,1,22.3
"5878",9,22,21.8,0.5,2.6,70,94,24.4,20.7,999.6,1009.5,NA,NA,10,5,9,1400,NA,22.1
"5879",9,23,21.2,1.5,2.7,90,97,24.3,20.6,999,1008.9,NA,NA,10,7,8,1200,NA,21.9
"5880",9,0,19.3,3,4.1,90,92,20.5,17.9,998.5,1008.4,NA,NA,10,8,8,1000,1,20.4
"5881",9,1,18.1,9,6.4,70,99,20.5,17.9,997,1006.9,NA,NA,10,8,7,800,NA,19.2
"5882",9,2,17.8,9.5,4,50,100,20.2,17.7,995.9,1005.8,NA,NA,10,8,7,800,NA,19
"5883",9,3,17.5,6.5,4.6,70,100,19.9,17.4,994.7,1004.7,NA,NA,10,8,7,600,1,18.8
"5884",9,4,17.4,7,4.6,70,100,19.7,17.3,993.2,1003.1,NA,NA,10,8,7,600,NA,18.7
"5885",9,5,17.4,2.5,3.5,50,100,19.7,17.3,993.4,1003.3,NA,NA,10,8,7,400,NA,18.7
"5886",9,6,17.6,2.5,4.7,70,100,20,17.5,993,1002.9,NA,NA,10,8,7,400,NA,18.8
"5887",9,7,17.8,3,3.2,70,100,20.2,17.7,992.5,1002.4,0,0,10,7,7,400,NA,19.1
"5888",9,8,18.1,3.5,3.2,70,100,20.6,18,992.4,1002.3,0,0.04,10,7,7,350,NA,19.4
"5889",9,9,18.6,1,3,70,100,21.3,18.5,992.3,1002.2,0,0.2,10,7,8,600,1,20.6
"5890",9,10,19,0.5,3.5,70,100,21.8,18.9,992.7,1002.5,0,0.32,10,7,9,700,NA,21.1
"5891",9,11,19.5,0,4,70,99,22.4,19.3,992.2,1002,0,0.28,10,7,9,800,NA,21.7
"5892",9,12,20,0,3.2,70,98,22.8,19.6,992,1001.9,0,0.42,10,7,8,800,NA,22
"5893",9,13,20.1,0,3,70,98,22.9,19.7,991.6,1001.5,0,0.26,10,7,8,800,NA,22
"5894",9,14,19.7,8,3,70,100,22.8,19.6,990.7,1000.5,0,0.15,10,8,6,200,NA,21
"5895",9,15,20.2,4,1.2,20,100,23.5,20.1,990.6,1000.5,0,0.2,10,8,7,700,1,22.1
"5896",9,16,20.4,0,3.2,290,100,23.8,20.3,991.2,1001,0,0.18,10,8,6,300,NA,22
"5897",9,17,20.3,0,2.1,270,100,23.7,20.2,991.6,1001.5,0,0.22,10,7,9,400,NA,22.7
"5898",9,18,20.4,NA,2.3,270,100,23.8,20.3,992.1,1002,0,0.25,10,7,9,1000,NA,22.3
"5899",9,19,20.1,NA,2.5,250,100,23.4,20,993,1002.9,0,0.05,NA,NA,NA,NA,NA,21.3
"5900",9,20,19.9,0,3.6,270,100,23.1,19.8,993.8,1003.7,NA,NA,10,8,9,1000,NA,21
"5901",9,21,19.7,NA,2.6,250,100,22.8,19.6,994.3,1004.1,NA,NA,10,8,9,1200,1,20.8
"5902",9,22,19.5,0.5,3.1,290,100,22.5,19.4,994.7,1004.5,NA,NA,9,9,9,1000,NA,20.6
"5903",9,23,19.1,NA,3.8,270,100,22,19,995.3,1005.2,NA,NA,NA,NA,NA,NA,NA,20.4
"5904",9,0,18.9,NA,3,270,100,21.7,18.8,995.6,1005.5,NA,NA,8,8,10,1500,NA,20.1
"5905",9,1,18.9,NA,2.2,270,98,21.3,18.5,995.7,1005.6,NA,NA,NA,NA,NA,NA,NA,19.7
"5906",9,2,19,NA,1.7,270,98,21.4,18.6,996,1005.9,NA,NA,NA,NA,NA,NA,NA,20.1
"5907",9,3,19.1,NA,0.6,290,98,21.6,18.7,996.1,1006,NA,NA,8,8,9,1800,1,20.1
"5908",9,4,19,NA,0.4,0,97,21.3,18.5,995.9,1005.8,NA,NA,6,6,10,2000,NA,19.7
"5909",9,5,18.6,NA,0,0,100,21.3,18.5,996.2,1006.1,NA,NA,1,1,10,2000,NA,18.8
"5910",9,6,18.1,NA,0.2,0,100,20.6,18,996.8,1006.7,NA,NA,2,2,10,2000,NA,18.3
"5911",9,7,18.3,NA,0.3,0,99,20.8,18.1,997.5,1007.4,0.7,0.14,3,3,10,2000,NA,18.9
"5912",9,8,19.3,NA,0.7,230,90,20.1,17.6,997.8,1007.7,0.8,0.48,3,3,10,2000,NA,21.3
"5913",9,9,21.4,NA,2.2,230,78,19.7,17.3,998.2,1008.1,1,1.23,4,4,10,2000,1,27
"5914",9,10,23.1,NA,2.3,250,71,20,17.5,998.5,1008.3,1,1.76,5,5,10,2000,NA,30.7
"5915",9,11,23.8,NA,3.5,270,71,20.9,18.2,998.5,1008.2,1,1.58,6,6,10,1800,NA,28.6
"5916",9,12,25.2,NA,2.8,290,63,20.1,17.6,998.3,1008,0.8,1.91,5,5,10,2000,NA,32.9
"5917",9,13,26.4,NA,4.1,270,56,19.2,16.9,997.9,1007.6,1,2.62,4,4,10,2000,NA,35.9
"5918",9,14,26.6,NA,3.5,270,58,20.1,17.6,997.5,1007.2,1,2.17,4,4,10,2000,NA,33
"5919",9,15,26.9,NA,3.8,290,62,21.8,18.9,997.3,1007,1,2.03,4,4,10,2000,1,33.5
"5920",9,16,26.6,NA,4.6,270,62,21.6,18.7,997.4,1007.1,1,1.56,4,4,10,2000,NA,29.7
"5921",9,17,25.7,NA,5,270,65,21.4,18.6,997.9,1007.6,1,0.91,5,5,10,2000,NA,26.7
"5922",9,18,24.8,NA,5.1,270,66,20.6,18,998.3,1008.1,1,0.59,2,2,8,2000,NA,24.8
"5923",9,19,23.5,NA,4.6,270,72,20.8,18.1,998.9,1008.6,0.6,0.16,NA,NA,NA,NA,NA,22.7
"5924",9,20,22.6,NA,3.7,270,76,20.8,18.1,999.5,1009.3,NA,NA,NA,NA,NA,NA,NA,21.5
"5925",9,21,22.2,NA,3,270,80,21.3,18.5,1000.2,1010,NA,NA,2,2,8,2000,1,21.2
"5926",9,22,22,NA,2.8,270,83,21.8,18.9,1000.5,1010.3,NA,NA,NA,NA,NA,NA,NA,21
"5927",9,23,21.8,NA,1.2,250,86,22.4,19.3,1001.1,1011,NA,NA,NA,NA,NA,NA,NA,21.1
"5928",9,0,21.6,NA,2.5,250,88,22.7,19.5,1001.3,1011.2,NA,NA,2,2,8,1300,NA,20.7
"5929",9,1,21.4,NA,2,200,88,22.4,19.3,1001.5,1011.4,NA,NA,NA,NA,NA,NA,NA,21
"5930",9,2,21.3,NA,1.5,230,91,22.9,19.7,1001.5,1011.4,NA,NA,NA,NA,NA,NA,NA,20.7
"5931",9,3,21.1,NA,1.1,250,94,23.4,20,1001.6,1011.5,NA,NA,5,5,8,600,1,20.5
"5932",9,4,20.8,NA,0.9,250,97,23.8,20.3,1001.7,1011.6,NA,NA,2,2,8,600,NA,20
"5933",9,5,20.4,NA,0.1,0,98,23.4,20,1001.8,1011.8,NA,NA,2,2,8,500,NA,19.7
"5934",9,6,20.1,NA,1,20,99,23.2,19.9,1002.2,1012.2,NA,NA,4,4,7,600,NA,19.6
"5935",9,7,20,NA,1.9,50,98,22.8,19.6,1002.8,1012.8,0.1,0.07,5,5,7,800,NA,20.2
"5936",9,8,20.9,NA,2.1,20,91,22.4,19.3,1003.1,1013,0.1,0.34,8,8,8,800,NA,22.4
"5937",9,9,22.2,NA,1.2,20,78,20.8,18.1,1003.8,1013.7,0.3,0.68,7,7,10,800,1,25.1
"5938",9,10,24.1,NA,2.7,200,72,21.6,18.7,1004,1013.8,0.8,1.34,5,5,10,1200,NA,29.3
"5939",9,11,25.8,NA,2.2,160,63,20.9,18.2,1003.7,1013.5,1,2.05,4,4,10,1400,NA,34.2
"5940",9,12,27.1,NA,1.8,250,55,19.6,17.2,1003,1012.7,1,2.53,1,1,10,1800,NA,36.8
"5941",9,13,28.5,NA,2.4,250,51,19.7,17.3,1002.7,1012.3,1,2.46,2,2,10,2000,NA,37.4
"5942",9,14,28.3,NA,4.3,250,61,23.4,20,1002.4,1012,1,1.74,4,3,10,1800,NA,33.8
"5943",9,15,28.4,NA,3.9,270,51,19.6,17.2,1002.1,1011.7,1,2.09,3,0,NA,1800,1,34.7
"5944",9,16,28.6,NA,3.6,290,52,20.2,17.7,1001.7,1011.3,1,1.83,3,0,NA,2000,NA,31.5
"5945",9,17,27.3,NA,2.6,290,56,20.2,17.7,1001.9,1011.6,0.6,0.93,6,0,NA,2000,NA,28.2
"5946",9,18,25.9,NA,3.2,270,65,21.7,18.8,1001.8,1011.5,0,0.33,8,0,NA,1800,NA,26.1
"5947",9,19,25,NA,2.7,250,69,21.8,18.9,1002.1,1011.9,0,0.06,NA,NA,NA,NA,NA,24.3
"5948",9,20,24.2,NA,2.6,270,77,23.2,19.9,1002.5,1012.2,NA,NA,NA,NA,NA,NA,NA,23.4
"5949",9,21,23.5,NA,2,290,81,23.4,20,1003.2,1013,NA,NA,8,0,NA,1200,1,22.8
"5950",9,22,23.1,NA,2.5,290,74,20.9,18.2,1003.2,1013,NA,NA,NA,NA,NA,NA,NA,22.2
"5951",9,23,22.8,NA,1.4,290,84,23.2,19.9,1003.3,1013.1,NA,NA,NA,NA,NA,NA,NA,22
"5952",9,0,22.5,NA,1.3,250,86,23.4,20,1003.4,1013.2,NA,NA,8,0,NA,1000,1,21.7
"5953",9,1,22,NA,0.8,360,87,22.9,19.7,1003.2,1013.1,NA,NA,NA,NA,NA,NA,NA,21.4
"5954",9,2,21.6,NA,0.5,360,79,20.2,17.7,1003.1,NA,NA,NA,NA,NA,NA,NA,NA,21.1
"5955",9,3,21.2,NA,0.6,360,81,20.4,17.8,1003.2,1013.1,NA,NA,8,0,NA,1000,1,20.9
"5956",9,4,20.8,NA,0.5,340,79,19.4,17,1003.2,1013.1,NA,NA,8,0,NA,1000,NA,20.5
"5957",9,5,20.6,NA,1.8,50,81,19.6,17.2,1003.2,1013.2,NA,NA,8,0,NA,1000,NA,20.3
"5958",9,6,20.4,NA,1.7,20,85,20.2,17.7,1003.2,1013.2,NA,NA,8,2,10,1000,NA,20.2
"5959",9,7,20.4,NA,1.3,50,81,19.4,17,1003.2,1013.2,0,0.03,8,1,10,1400,NA,20.6
"5960",9,8,20.8,NA,1.3,50,80,19.6,17.2,1003.5,1013.4,0,0.23,6,0,NA,1400,NA,21.8
"5961",9,9,23.1,NA,1,70,69,19.4,17,1003.5,1013.3,0.7,0.99,7,7,36,1600,1,26.7
"5962",9,10,25.3,NA,1.5,70,64,20.5,17.9,1003.7,1013.5,0.7,1.34,5,5,36,1300,NA,31.8
"5963",9,11,27.1,NA,1.1,70,54,19.2,16.9,1003.5,1013.2,1,2.17,2,2,36,1600,NA,35.3
"5964",9,12,28.8,NA,3,230,52,20.5,17.9,1002.8,1012.4,1,2.54,1,1,36,1600,NA,37.5
"5965",9,13,29.3,NA,3.2,290,44,17.8,15.7,1002.2,1011.8,1,2.67,1,0,NA,1800,NA,39.3
"5966",9,14,30.5,NA,3.3,250,43,18.6,16.4,1001.5,1011.1,1,2.55,1,0,NA,1800,NA,40.1
"5967",9,15,30.8,NA,3.2,270,40,17.7,15.6,1000.9,1010.5,1,2.3,1,0,NA,1800,0,38.8
"5968",9,16,30.7,NA,2.5,320,43,18.9,16.6,1000.4,1010,1,1.62,2,0,NA,2000,NA,35
"5969",9,17,30.3,NA,4.1,290,44,18.9,16.6,1000.4,1010,1,1.3,2,0,NA,2000,NA,30.2
"5970",9,18,29.1,NA,3,290,54,21.7,18.8,1000.4,1010,1,0.65,2,0,NA,2000,NA,27.9
"5971",9,19,27.1,NA,2.1,290,65,23.2,19.9,1000.7,1010.4,0.5,0.12,NA,NA,NA,NA,NA,25.9
"5972",9,20,25.9,NA,1.6,270,74,24.7,20.9,1001.2,1010.9,NA,NA,NA,NA,NA,NA,NA,24.5
"5973",9,21,24.9,NA,2,270,76,23.8,20.3,1001.6,1011.4,NA,NA,0,0,NA,1800,0,23.5
"5974",9,22,24.3,NA,0.9,250,75,22.7,19.5,1001.6,1011.3,NA,NA,NA,NA,NA,NA,NA,22.7
"5975",9,23,23.7,NA,1.4,270,76,22.2,19.2,1001.3,1011.1,NA,NA,NA,NA,NA,NA,NA,22.2
"5976",9,0,23.3,NA,0.9,290,78,22.2,19.2,1001.3,1011.1,NA,NA,1,0,NA,1800,NA,21.8
"5977",9,1,22.6,NA,0,0,81,22.1,19.1,1000.9,1010.7,NA,NA,NA,NA,NA,NA,NA,21.2
"5978",9,2,22,NA,1,290,81,21.3,18.5,1000.6,1010.4,NA,NA,NA,NA,NA,NA,NA,20.7
"5979",9,3,21.5,NA,0.2,0,85,21.7,18.8,1000.4,1010.3,NA,NA,0,0,NA,1500,0,20.2
"5980",9,4,21,NA,0.7,50,89,22.1,19.1,1000.1,1010,NA,NA,0,0,NA,1200,NA,19.9
"5981",9,5,20.3,NA,2,50,93,22.1,19.1,1000.1,1010,NA,NA,0,0,NA,1000,NA,19.4
"5982",9,6,19.9,NA,2.1,50,96,22.2,19.2,1000.2,1010.2,NA,NA,0,0,NA,700,NA,19.2
"5983",9,7,20,NA,0.5,360,93,21.7,18.8,1000.6,1010.6,0.4,0.1,0,0,NA,800,NA,20
"5984",9,8,22,NA,1.4,50,80,21,18.3,1000.8,1010.7,1,0.6,1,0,NA,900,NA,23.8
"5985",9,9,24,NA,1.6,90,72,21.4,18.6,1000.8,1010.5,1,1.17,1,0,NA,1000,0,28.1
"5986",9,10,25.9,NA,1.9,50,69,22.9,19.7,1000.6,1010.3,1,1.78,1,0,NA,1000,NA,32.9
"5987",9,11,27.5,NA,1.6,50,62,22.7,19.5,999.9,1009.6,1,2.2,1,0,NA,1200,NA,36.9
"5988",9,12,29,NA,1.9,230,53,21.2,18.4,999.4,1009,1,2.49,1,0,NA,1200,NA,40.2
"5989",9,13,29.6,NA,2.1,290,49,20.2,17.7,998.6,1008.2,1,2.48,3,0,NA,1300,NA,41.6
"5990",9,14,30.9,NA,2.6,270,43,19.1,16.8,998.2,1007.8,1,2.34,3,0,NA,1400,NA,42.1
"5991",9,15,30.9,NA,2.8,290,48,21.4,18.6,997.6,1007.1,1,1.89,3,0,NA,1000,0,39.3
"5992",9,16,29.9,NA,3.6,290,51,21.4,18.6,997.2,1006.8,0.9,1.35,6,0,NA,1000,NA,35.6
"5993",9,17,28.4,NA,3.9,290,62,24,20.4,996.9,1006.5,0.3,0.64,8,0,NA,1000,NA,31.8
"5994",9,18,27.7,NA,1.9,340,63,23.4,20,997.2,1006.8,0,0.23,10,3,12,1200,NA,29.4
"5995",9,19,26.9,NA,0.5,340,68,24,20.4,997,1006.7,0,0.02,NA,NA,NA,NA,NA,27.6
"5996",9,20,26.4,NA,2.8,320,69,23.7,20.2,997.7,1007.4,NA,NA,NA,NA,NA,NA,NA,26.3
"5997",9,21,25.5,NA,1.5,270,79,25.6,21.5,998,1007.7,NA,NA,6,0,NA,1000,0,25.1
"5998",9,22,24.8,NA,1.6,290,82,25.6,21.5,998,1007.8,NA,NA,NA,NA,NA,NA,NA,24.3
"5999",9,23,24,NA,1.6,270,83,24.7,20.9,998.1,1007.8,NA,NA,NA,NA,NA,NA,NA,23.4
"6000",9,0,23.5,NA,0.3,0,81,23.4,20,997.8,1007.5,NA,NA,0,0,NA,1000,NA,22.6
"6001",9,1,22.8,NA,1.4,270,83,22.9,19.7,998,1007.8,NA,NA,NA,NA,NA,NA,NA,22.1
"6002",9,2,22.4,NA,0.7,90,80,21.6,18.7,997.7,1007.5,NA,NA,NA,NA,NA,NA,NA,21.5
"6003",9,3,21.8,NA,1.6,50,85,22.1,19.1,997.6,1007.4,NA,NA,0,0,NA,800,0,21.2
"6004",9,4,21.4,NA,1,20,92,23.4,20,997.3,1007.2,NA,NA,0,0,NA,700,NA,20.8
"6005",9,5,21,NA,1.6,20,96,23.8,20.3,997.1,1007,NA,NA,0,0,NA,500,NA,20.4
"6006",9,6,20.7,NA,1.5,20,97,23.7,20.2,997.4,1007.3,NA,NA,2,0,NA,500,NA,20.2
"6007",9,7,20.7,NA,1.4,20,94,22.8,19.6,997.7,1007.6,0.2,0.09,0,0,NA,700,NA,21
"6008",9,8,22.5,NA,1.2,50,80,21.7,18.8,997.8,1007.6,1,0.53,1,1,35,700,NA,24.3
"6009",9,9,24.6,NA,1.2,110,73,22.5,19.4,997.5,1007.2,1,1.16,3,3,35,900,0,29.1
"6010",9,10,26.2,NA,2.4,250,69,23.4,20,997.7,1007.4,1,1.62,4,4,9,800,NA,33.7
"6011",9,11,26.6,NA,3.6,250,73,25.3,21.3,997.2,1006.9,0.9,1.56,4,4,9,600,NA,33.8
"6012",9,12,27.6,NA,3.1,250,67,24.7,20.9,997,1006.6,0.8,2.01,4,4,10,600,NA,38.1
"6013",9,13,28.9,NA,2.2,270,50,19.9,17.4,996.8,1006.4,0.9,2.03,5,5,10,1000,NA,40.6
"6014",9,14,30,NA,3.7,230,53,22.4,19.3,995.6,1005.2,1,2.62,4,4,10,1200,NA,42.3
"6015",9,15,29.6,NA,4.1,270,50,20.6,18,996.1,1005.6,1,2.12,5,5,10,1200,0,39.8
"6016",9,16,29.6,NA,3.1,270,56,23.1,19.8,995.6,1005.1,1,1.81,3,3,10,1200,NA,36.7
"6017",9,17,28.5,NA,4.6,270,58,22.5,19.4,995.3,1004.9,1,1.12,2,2,10,1400,NA,31.9
"6018",9,18,27.3,NA,3.6,290,54,19.5,17.1,995.7,1005.3,1,0.52,0,0,NA,1400,NA,29
"6019",9,19,25.1,NA,4.3,270,52,16.5,14.5,996.1,1005.8,0.3,0.08,NA,NA,NA,NA,NA,26.1
"6020",9,20,24,NA,3.3,270,72,21.4,18.6,996.6,1006.3,NA,NA,NA,NA,NA,NA,NA,24.7
"6021",9,21,23.2,NA,3,270,84,23.8,20.3,997,1006.7,NA,NA,0,0,NA,1400,0,23.9
"6022",9,22,23.1,NA,2.5,270,89,25,21.1,997.3,1007.1,NA,NA,NA,NA,NA,NA,NA,23.6
"6023",9,23,23.3,NA,3.3,270,87,24.9,21,997.5,1007.2,NA,NA,NA,NA,NA,NA,NA,24
"6024",9,0,23.4,NA,2.7,270,90,25.8,21.6,997.6,1007.3,NA,NA,7,7,10,400,0,24
"6025",9,1,23.4,NA,2.8,270,90,25.8,21.6,997.6,1007.3,NA,NA,NA,NA,NA,NA,NA,23.7
"6026",9,2,23.3,NA,1.6,270,90,25.6,21.5,997.3,1007,NA,NA,NA,NA,NA,NA,NA,23.4
"6027",9,3,23,NA,0.7,360,91,25.5,21.4,997,1006.8,NA,NA,8,8,8,250,0,23.3
"6028",9,4,22.1,NA,1.3,50,90,23.8,20.3,996.8,1006.6,NA,NA,7,7,8,250,NA,21.9
"6029",9,5,21.7,NA,0.8,360,96,24.9,21,997,1006.8,NA,NA,8,8,8,200,NA,21.5
"6030",9,6,21.6,NA,0.6,360,97,24.9,21,997.2,1007,NA,NA,5,1,10,200,NA,21.4
"6031",9,7,21.3,NA,0.8,340,97,24.4,20.7,997.9,1007.8,0,0.03,10,3,10,200,NA,22
"6032",9,8,21.7,NA,0.3,0,91,23.5,20.1,998,1007.8,0,0.29,6,6,10,300,NA,23.4
"6033",9,9,22.6,NA,1.1,270,80,21.8,18.9,998.2,1008,0.1,0.6,6,6,10,250,0,26
"6034",9,10,23.8,NA,2.7,270,76,22.4,19.3,998.7,1008.4,0.9,1.25,4,4,10,300,NA,30.4
"6035",9,11,24.8,NA,3.2,270,69,21.6,18.7,998.5,1008.3,1,1.96,5,3,10,400,NA,35.8
"6036",9,12,25.3,NA,2.6,270,54,17.4,15.3,998.2,1007.9,1,1.79,5,1,10,1000,NA,36.7
"6037",9,13,26.4,NA,2.4,290,36,12.4,10.1,998,1007.7,0.9,2.33,7,1,10,1500,NA,41.6
"6038",9,14,27.8,NA,3.5,250,41,15.3,13.3,997.5,1007.1,1,2.53,3,3,40,2000,NA,42.5
"6039",9,15,27.9,NA,3.7,290,37,13.8,11.8,997.1,1006.7,1,2.36,7,7,38,2200,0,40.7
"6040",9,16,26.5,NA,3.5,290,39,13.5,11.4,997.3,1007,1,1.34,8,8,38,2500,NA,34.8
"6041",9,17,25.7,NA,4.1,270,40,13.1,11,997.5,1007.2,1,0.86,7,6,38,2500,NA,30.3
"6042",9,18,24.6,NA,3.1,290,44,13.6,11.5,997.6,1007.3,0.8,0.52,6,6,36,2500,NA,27.8
"6043",9,19,23.3,NA,1.9,270,50,14.2,12.2,997.9,1007.7,0.1,0.09,NA,NA,NA,NA,NA,24.9
"6044",9,20,22.1,NA,2.7,290,53,14,12,998.4,1008.2,NA,NA,NA,NA,NA,NA,NA,23.1
"6045",9,21,21.4,NA,1.1,250,59,15,13,998.7,1008.6,NA,NA,0,0,NA,2000,0,22.1
"6046",9,22,20.7,NA,1.5,270,63,15.3,13.3,998.8,1008.7,NA,NA,NA,NA,NA,NA,NA,21.2
"6047",9,23,20.2,NA,1.5,290,68,16,14,999.2,1009.1,NA,NA,NA,NA,NA,NA,NA,20.5
"6048",9,0,19.9,NA,0.9,320,70,16.2,14.2,999.5,1009.5,NA,NA,0,0,NA,2000,NA,19.9
"6049",9,1,19.3,NA,1.1,20,72,16.1,14.1,999.6,1009.5,NA,NA,NA,NA,NA,NA,NA,19.5
"6050",9,2,18.7,NA,0.3,0,73,15.7,13.7,999.6,1009.5,NA,NA,NA,NA,NA,NA,NA,18.9
"6051",9,3,18.1,NA,0.3,0,75,15.5,13.5,999.3,1009.3,NA,NA,0,0,NA,2000,0,18.4
"6052",9,4,17.8,NA,0.4,0,75,15.3,13.3,999.5,1009.5,NA,NA,0,0,NA,2000,NA,18
"6053",9,5,17.4,NA,0,0,76,15.1,13.1,999.7,1009.7,NA,NA,0,0,NA,2000,NA,17.5
"6054",9,6,17,NA,1.5,50,84,16.2,14.2,1000,1010,NA,NA,0,0,NA,2000,NA,17.3
"6055",9,7,17,NA,2,50,81,15.7,13.7,1000.4,1010.4,0.4,0.1,0,0,NA,2000,NA,17.7
"6056",9,8,19.1,NA,1.5,50,70,15.4,13.4,1000.8,1010.7,1,0.6,0,0,NA,2000,NA,21.7
"6057",9,9,21.3,NA,1.2,90,59,14.9,12.9,1001.1,1011,1,1.22,0,0,NA,2000,0,27.6
"6058",9,10,23.3,NA,0.7,50,50,14.2,12.2,1001.3,1011.1,1,1.81,0,0,NA,2000,NA,33.2
"6059",9,11,24.7,NA,1.3,340,46,14.2,12.2,1001,1010.7,1,2.24,0,0,NA,2000,NA,38.2
"6060",9,12,24.9,NA,1.6,360,51,16,14,1000.8,1010.6,0.9,1.76,1,1,10,2000,NA,33.7
